Run,Event,dimuon_mass_GeV,dimuon_pt_GeV,leading_muon_pt_GeV,subleading_muon_pt_GeV,Q1,Q2,Type1,Type2,opposite_sign,both_global
146644,500964761,2.94227,13.251293479796603,7.16952,6.0952,1,-1,G,G,True,True
146644,604038715,3.08697,15.437886872473836,12.5566,3.17525,1,-1,G,T,True,False
146644,604289206,2.65119,9.525152464809056,9.05412,0.814274,1,-1,G,T,True,False
146644,604590599,2.9763,8.195235334959689,4.69349,3.62108,1,-1,G,G,True,True
146644,605797869,3.08479,17.88559238212981,9.34376,8.77444,1,-1,G,G,True,True
146644,605810860,3.11428,9.224176113053405,4.95506,4.70885,1,-1,G,G,True,True
146644,941044201,3.1032,9.360257345994073,7.38506,2.22587,1,-1,G,G,True,True
146644,941096274,3.16523,8.825882371543594,5.75621,3.17075,-1,1,G,G,True,True
146644,941244544,3.0679,7.242658920239514,4.13052,3.70381,1,-1,G,G,True,True
146644,941284070,3.07488,7.369549266339156,4.04679,3.89428,-1,1,G,G,True,True
146644,941399749,3.46408,15.220818396128541,14.5298,0.934192,-1,1,G,T,True,False
146644,942359925,3.19979,10.188008457377183,9.85134,0.814148,1,-1,G,T,True,False
146644,942456022,2.93411,13.42582399509989,9.30499,4.40707,1,-1,G,G,True,True
146644,942489986,2.88891,9.860678780048765,9.15002,0.791672,-1,1,G,T,True,False
146644,942550156,2.73079,8.843231498981806,5.71041,3.54043,1,-1,G,G,True,True
146644,943365228,3.29439,11.187559988791122,7.74814,3.74871,-1,1,G,G,True,True
146644,946230232,3.03037,6.653044711062447,5.62646,1.67873,1,-1,G,T,True,False
146644,946237429,3.04405,7.859612629258517,5.2902,3.10066,-1,1,G,G,True,True
146644,947106918,3.06841,9.693060508836258,6.14066,3.99473,-1,1,G,G,True,True
146644,947110158,2.70286,8.612664937787839,5.0546,3.836,1,-1,G,T,True,False
146644,947688450,3.08951,9.756870130779644,5.1345,5.08758,1,-1,G,G,True,True
146644,947828103,3.11334,9.955763693639982,6.19675,4.22253,1,-1,G,G,True,True
146644,948232198,3.31253,19.772650132040976,14.4084,5.63778,-1,1,G,T,True,False
146644,948420207,3.08395,9.391098237394816,5.69257,3.97152,-1,1,G,G,True,True
146644,948588485,3.08905,7.710518721613742,4.4527,3.45793,1,-1,G,G,True,True
146644,972275545,3.27338,13.256138377990967,12.5776,1.01819,-1,1,G,T,True,False
146644,972396486,3.0923,10.879535337067479,6.98393,4.32211,-1,1,G,G,True,True
146644,972578664,3.07222,8.369664437240958,7.49402,1.14099,1,-1,G,T,True,False
146644,973701948,3.21656,5.966780267663709,5.20804,1.49097,1,-1,G,T,True,False
146644,974190826,3.42134,7.750466489228181,7.00457,1.43668,-1,1,G,T,True,False
146644,974339587,3.04552,8.040338142764892,5.30411,3.27631,-1,1,G,G,True,True
146644,974601602,2.64606,2.6514225791638726,2.2741,1.23035,1,-1,G,T,True,False
146644,975249116,3.11879,11.46243030565617,7.37877,4.08801,-1,1,G,G,True,True
146644,975576327,3.07078,6.152970326809646,3.60554,3.20563,1,-1,G,G,True,True
146644,975856780,2.77433,12.135955217456102,6.37341,5.98773,1,-1,G,G,True,True
146644,976176713,3.12003,19.127276439569016,15.6071,3.60493,-1,1,G,T,True,False
146644,976221534,3.04588,8.555393752051918,5.00192,4.06418,1,-1,G,G,True,True
146644,976690918,3.25582,10.045958830127118,9.26371,1.28555,1,-1,G,T,True,False
146644,977186983,2.65981,12.32932502201402,10.9255,1.62493,1,-1,G,T,True,False
146644,1002938217,2.99244,8.04906422292188,5.52346,3.02791,1,-1,G,G,True,True
146644,1003000301,3.09412,11.983181578631026,11.4414,0.921673,-1,1,G,T,True,False
146644,1003142612,3.54904,13.544164344237556,9.8643,3.74076,1,-1,G,G,True,True
146644,1003197252,3.07005,8.700047897994585,4.53275,4.47559,-1,1,G,G,True,True
146644,1003265135,3.04908,11.027479802547814,7.00067,4.36423,1,-1,G,G,True,True
146644,1003297084,2.86761,13.201133640183757,12.3471,1.13039,-1,1,G,T,True,False
146644,1003490372,3.0978,8.583514021155532,5.05409,3.75019,1,-1,G,G,True,True
146644,1003763614,3.08449,6.979184622862473,3.86136,3.61998,1,-1,G,G,True,True
146644,1003975813,3.57194,14.328661423943828,10.0419,4.31619,1,-1,G,G,True,True
146644,1004204653,2.64712,4.1099674502396,2.59697,2.24382,1,-1,G,T,True,False
146644,1004549362,3.11209,16.03985948356472,11.4216,4.86698,1,-1,G,G,True,True
146644,1004700400,3.11472,7.179533837262695,4.02759,3.34957,1,-1,G,G,True,True
146644,1004917539,3.11378,15.894339341363013,10.1924,5.99859,1,-1,G,G,True,True
146644,1005631904,3.06081,10.498343300849903,6.76128,3.74395,-1,1,G,G,True,True
146644,1006245739,3.08686,9.84846872231922,5.74442,4.1871,1,-1,G,G,True,True
146644,1006530255,3.4437,13.606014809351683,12.9842,0.870383,1,-1,G,T,True,False
146644,1006749274,3.09039,9.168516972144404,5.15459,4.18283,1,-1,G,G,True,True
146644,1007517503,3.12272,18.90205314325786,15.5361,3.38353,-1,1,G,T,True,False
146644,1008118302,2.9537,8.144365171971417,4.97246,3.6189,1,-1,G,G,True,True
146644,1008688055,3.13842,6.360831787785306,3.4903,3.48988,1,-1,G,G,True,True
146644,1009414912,2.80033,7.704169503048333,4.66048,3.24835,-1,1,G,G,True,True
146644,1009748186,2.86457,7.053168524456509,5.337,2.18431,-1,1,G,T,True,False
146644,1010199371,2.996,6.273683495950126,5.0681,1.61678,1,-1,G,T,True,False
146644,1010321678,2.63564,4.203745287941814,3.70399,1.03201,-1,1,G,T,True,False
146644,1010834172,3.12086,21.38621459438427,17.0363,4.47312,-1,1,G,T,True,False
146644,1011113536,3.13173,13.055855212869051,11.5347,1.82251,1,-1,G,T,True,False
146644,1011151916,3.10119,10.27970909226521,6.12412,4.56255,1,-1,G,G,True,True
146644,1011306271,2.90009,5.546990610375053,4.59107,1.65752,-1,1,G,T,True,False
146644,1011335389,3.08912,7.006215070064578,5.06474,2.56894,1,-1,G,T,True,False
146644,1011612069,3.03742,6.761707341352478,3.51764,3.49028,1,-1,G,G,True,True
146644,1011758800,2.85052,6.701481055363806,6.00147,1.02205,-1,1,G,T,True,False
146644,1011825094,2.6691,2.9874406620597505,2.69159,1.28063,1,-1,G,T,True,False
146644,1011868769,3.02445,13.177215013575518,9.25689,4.15111,-1,1,G,G,True,True
146644,1011891735,2.81031,9.466180031694359,7.9175,1.94736,1,-1,G,T,True,False
146644,1012085845,3.10276,9.271125847005637,5.30923,4.43945,1,-1,G,G,True,True
146644,1012234052,3.06697,10.922009459202092,5.55545,5.37097,1,-1,G,G,True,True
146644,1012313193,3.06151,14.204849252328023,13.1395,1.34511,1,-1,G,T,True,False
146644,1012463540,3.07447,18.539758742907093,10.5621,7.98334,-1,1,G,G,True,True
146644,1012541112,3.25118,10.564242232616401,9.66338,1.34338,-1,1,G,T,True,False
146644,1012670150,3.10509,16.364620864147756,10.0996,6.27364,1,-1,G,G,True,True
146644,1038355074,3.20244,7.291456985136785,3.89001,3.45265,1,-1,G,G,True,True
146644,1038440585,3.11608,6.571115060918047,3.70534,3.08428,-1,1,G,T,True,False
146644,1039242220,3.34695,12.910573495660405,11.8678,1.4619,-1,1,G,T,True,False
146644,1039545599,3.42892,7.722731272962954,5.05916,3.22087,1,-1,G,T,True,False
146644,1039861045,2.9393,11.117151824154423,8.71787,2.50665,-1,1,G,G,True,True
146644,1040176049,3.16594,8.486029882438313,7.94225,1.09185,1,-1,G,T,True,False
146644,1040230508,3.09524,7.148070901966558,5.87994,1.89997,1,-1,G,T,True,False
146644,1040434592,2.90585,9.21232959219328,5.14374,4.51152,-1,1,G,G,True,True
146644,1040591075,3.45337,8.797707218216914,8.56331,0.818563,1,-1,G,T,True,False
146644,1041097685,2.85392,4.98680306817464,4.74426,0.994121,-1,1,G,T,True,False
146644,1041172961,3.13332,16.095837799095765,11.6436,4.46085,1,-1,G,G,True,True
146644,1041279986,3.11011,16.642914246582208,12.5794,4.33948,-1,1,G,T,True,False
146644,1041336895,3.12425,7.692074920936483,3.99409,3.87986,1,-1,G,G,True,True
146644,1041363157,2.956,12.514361717710575,10.042,2.64923,-1,1,G,T,True,False
146644,1041366499,3.28189,10.683270070473553,9.05995,1.94777,-1,1,G,T,True,False
146644,1041520353,3.50391,15.543683921998058,14.4483,1.31731,1,-1,G,T,True,False
146644,1041542224,3.55044,8.933096565290448,7.95945,1.48999,1,-1,G,T,True,False
146644,1041936296,3.14035,12.677902976691374,8.42441,4.51374,1,-1,G,G,True,True
146644,1042086634,3.09921,15.517996279475001,9.29765,6.51913,-1,1,G,G,True,True
146644,1042458809,3.28686,6.426766660111833,4.06931,3.00421,1,-1,G,G,True,True
146644,1042485497,3.07989,9.600595173014014,6.711,2.97424,-1,1,G,G,True,True
146644,1042590193,2.72401,11.132084757464996,10.1161,1.0268,-1,1,G,T,True,False
146644,1042611023,3.22752,3.34340179011557,2.52885,2.08052,-1,1,G,T,True,False
146644,1042817832,3.08823,19.515512538432088,15.236,4.46473,1,-1,G,G,True,True
146644,1042858539,3.17266,11.400255376372058,9.10768,2.56405,-1,1,G,T,True,False
146644,1042869148,3.15368,7.282601233330025,3.98001,3.76239,-1,1,G,G,True,True
146644,1043952838,3.50159,16.00632404193105,11.6077,4.53065,-1,1,G,G,True,True
146644,1044662894,3.52389,12.352675127219369,11.0767,1.76065,-1,1,G,T,True,False
146644,1045179315,3.01845,11.412817700824325,9.38942,2.3527,1,-1,G,G,True,True
146644,1046147272,3.41247,3.6146496017102407,2.42816,2.11135,-1,1,G,T,True,False
146644,1046551585,3.51638,10.063007469255949,9.43863,1.20775,1,-1,G,T,True,False
146644,1046843919,2.76884,5.896902161813437,2.98688,2.91735,-1,1,G,G,True,True
146644,1046988299,3.03868,8.041645298146642,4.55856,3.98319,1,-1,G,G,True,True
146644,1047435225,3.07188,6.536223282798714,3.68156,3.53696,-1,1,G,G,True,True
146644,1047600772,3.02268,16.048108070139016,11.7734,4.27653,1,-1,G,T,True,False
146644,1062570352,3.13588,8.320752158858056,4.83266,3.87718,1,-1,G,G,True,True
146644,1063364456,2.66526,9.738288131120427,8.67009,1.42034,-1,1,G,T,True,False
146644,1063702108,3.15814,7.1965996135356285,4.25406,3.29444,1,-1,G,T,True,False
146644,1064553642,2.93394,12.808017479848315,7.84379,5.17972,1,-1,G,G,True,True
146644,1065476470,3.45824,7.494184425721321,5.62875,2.01183,-1,1,G,T,True,False
146644,1065629278,3.08721,9.224237009700314,5.0618,4.2215,1,-1,G,G,True,True
146644,1065650619,2.97993,11.28994963930752,8.1306,3.51702,1,-1,G,T,True,False
146644,1065651541,3.59332,7.4875837613524565,6.31528,1.38631,1,-1,G,G,True,True
146644,1065670288,3.09458,7.993330373283029,4.18927,4.11152,-1,1,G,G,True,True
146644,1066118676,3.24844,6.339026570710443,5.85754,1.24401,-1,1,G,T,True,False
146644,1066223053,2.6684,14.129872491908905,12.1201,2.11615,-1,1,G,T,True,False
146644,1066551904,3.10965,8.6012413173274,4.58123,4.52907,-1,1,G,G,True,True
146644,1066577883,3.08036,11.56243799897755,9.39417,2.38163,-1,1,G,T,True,False
146644,1066789827,3.09336,15.606407970606176,8.29629,7.35087,-1,1,G,G,True,True
146644,1067548053,3.11121,10.934053647552906,10.1693,0.892447,-1,1,G,T,True,False
146644,1067848431,3.02279,10.684415240760721,6.22344,4.46645,-1,1,G,G,True,True
146644,1067916665,3.02529,7.8736647756380895,4.12433,3.98244,1,-1,G,G,True,True
146644,1068166153,2.96336,10.34603539386948,6.52477,3.82302,-1,1,G,G,True,True
146644,1069052102,3.12011,16.62898269054364,11.8482,4.81503,1,-1,G,G,True,True
146644,1069076561,2.72031,14.677770800189652,10.0131,4.87983,-1,1,G,T,True,False
146644,1069341136,3.09804,12.303356193189726,9.34357,2.96058,-1,1,G,G,True,True
146644,1069769311,3.16345,11.711452176534898,10.4224,1.63478,-1,1,G,T,True,False
146644,1070462490,2.86298,3.7091748084640064,3.11728,1.35279,-1,1,G,T,True,False
146644,1070475633,3.07392,18.83409747850449,13.9788,5.09571,1,-1,G,G,True,True
146644,1070731017,3.58873,6.984606453582335,6.4169,1.40833,-1,1,G,T,True,False
146644,1071238946,2.87582,9.713978246310829,9.25949,0.813601,-1,1,G,T,True,False
146644,1071356515,3.15289,7.952500422009671,4.6255,3.34043,1,-1,G,G,True,True
146644,1071408302,2.78118,8.266638436564502,7.69163,1.01675,1,-1,G,T,True,False
146644,1071567207,3.28919,11.011071467277333,10.1236,1.35241,1,-1,G,T,True,False
146644,1071695327,3.32328,28.175669760083792,19.7068,8.60446,-1,1,G,T,True,False
146644,1071761652,3.0749,11.853778237950127,6.27974,5.94385,1,-1,G,G,True,True
146644,1072208096,3.05801,8.288388034382802,4.83388,3.53734,-1,1,G,G,True,True
146644,1072252660,3.07193,10.350516809826647,6.41806,4.34674,1,-1,G,G,True,True
146644,1072265855,3.36159,7.1817219439438755,6.65916,1.26133,1,-1,G,T,True,False
146644,1127722489,2.6936,7.39063645633174,5.89197,1.94754,1,-1,G,T,True,False
146644,1128086713,3.07227,11.870568362509015,6.9154,5.07128,-1,1,G,G,True,True
146644,1128119070,3.00363,11.535527979568165,6.6924,5.2123,1,-1,G,G,True,True
146644,1128427593,3.32564,10.564509940801798,5.95324,4.61233,-1,1,G,G,True,True
146644,1128882441,3.12303,14.024267114291568,8.11601,6.19066,1,-1,G,G,True,True
146644,1128887005,3.20161,11.379543171816994,10.4771,1.32716,-1,1,G,T,True,False
146644,1129142472,3.09011,8.593899340252944,4.3981,4.22759,1,-1,G,G,True,True
146644,1129182978,3.04419,8.93605188481468,5.26103,4.15148,-1,1,G,T,True,False
146644,1129605010,3.37751,9.75394838349322,9.31283,0.994499,1,-1,G,T,True,False
146644,1129628989,3.04836,11.476334008575257,7.67382,3.83349,1,-1,G,G,True,True
146644,1129838838,3.11921,21.692030318312046,14.3753,7.53748,-1,1,G,G,True,True
146644,1129854012,3.41929,10.973677256512515,7.52657,3.96266,1,-1,G,T,True,False
146644,1129865528,2.83363,7.967048000046692,7.49216,0.893764,1,-1,G,T,True,False
146644,1130323420,3.07915,8.904394967274532,4.56724,4.55293,-1,1,G,G,True,True
146644,1306567054,3.03791,9.081574361805336,5.41833,3.66827,-1,1,G,G,True,True
146644,1306593784,3.15874,6.327612343854512,3.30093,3.17409,-1,1,G,G,True,True
146644,1307030157,2.85379,22.03202510229044,11.108,10.9696,1,-1,G,G,True,True
146644,1307184005,2.78835,3.7572563111003285,2.84588,1.51999,-1,1,G,T,True,False
146644,1307451365,3.05704,9.987290090971825,5.29612,5.14402,-1,1,G,G,True,True
146644,1308353509,3.0686,6.750810053089925,4.05309,3.01656,-1,1,G,G,True,True
146644,1308815992,3.06043,12.153167646687839,9.35211,3.14473,1,-1,G,G,True,True
146644,1309423495,2.79524,3.8729369703541523,2.98755,1.5168,1,-1,G,T,True,False
146644,1310160633,3.09393,10.19037925231068,7.35224,2.83847,-1,1,G,T,True,False
146644,1310193087,3.21343,10.247328270041905,6.01242,4.40998,1,-1,G,G,True,True
146644,1366977690,3.03647,11.441941710757357,9.28974,2.38984,-1,1,G,T,True,False
146644,1367458505,2.73332,4.613554039680147,3.45501,1.77241,1,-1,G,T,True,False
146644,1367762636,3.09406,16.226316064966813,9.30693,6.93205,-1,1,G,T,True,False
146644,1467336798,3.00261,5.723022143921951,3.41928,3.036,1,-1,G,G,True,True
146644,1467519024,3.13216,11.67828089926377,9.26964,2.78924,-1,1,G,G,True,True
146644,1467609518,3.5739,7.333682611621531,4.18964,3.68738,-1,1,G,G,True,True
146644,1467772286,2.96797,29.656834258831875,22.5653,7.23435,-1,1,G,T,True,False
146644,1468235826,3.07528,10.73625411865931,9.60325,1.15051,-1,1,G,T,True,False
146644,1468390718,3.09652,14.126790580405055,9.99665,4.1355,1,-1,G,G,True,True
146644,1468569512,2.74794,4.725073381379912,3.12446,2.20644,-1,1,G,T,True,False
146644,1468691248,3.1171,7.320703176853983,3.99387,3.88814,1,-1,G,G,True,True
146644,1468768486,2.82385,9.990122803658071,9.17367,1.19675,1,-1,G,T,True,False
146644,1469054010,2.83178,7.34488710970795,7.12903,0.721119,1,-1,G,T,True,False
146644,1469132635,2.79511,4.499632639516253,3.63418,1.64221,-1,1,G,T,True,False
146644,1469348561,3.48727,15.40800736543191,12.6054,3.15817,-1,1,G,G,True,True
146644,1469490886,3.18961,3.5722654557662703,3.54954,1.22919,-1,1,G,T,True,False
146644,1469661895,3.10836,8.553751868087705,8.21808,0.865992,1,-1,G,T,True,False
146644,1470419417,3.03102,11.282552194273244,6.08868,5.47285,-1,1,G,G,True,True
146644,1470642863,2.96105,10.89603749987563,6.60279,4.67635,1,-1,G,T,True,False
146644,1625833197,3.2838,11.40846409081433,7.0814,4.3803,1,-1,G,G,True,True
146644,1625867074,3.15738,12.533012946597967,11.8689,1.03682,-1,1,G,T,True,False
146644,1626361649,3.06377,7.572920175563784,4.07143,3.77913,-1,1,G,G,True,True
146644,1626764425,3.11359,7.948755262335103,4.25125,4.21519,1,-1,G,G,True,True
146644,1627241888,3.05413,17.153550284264306,13.0301,4.30467,1,-1,G,G,True,True
146644,1627322430,2.71151,8.975949657769032,5.60115,3.55613,-1,1,G,G,True,True
146644,1627763299,2.67778,13.888943402318263,12.3393,1.79827,1,-1,G,T,True,False
146644,1628346930,3.05881,12.747959908083333,9.22159,3.85923,-1,1,G,G,True,True
146644,1637069012,2.97988,8.73444703699095,4.64133,4.11573,1,-1,G,G,True,True
146644,1637105615,2.87902,13.743009692670126,10.0746,3.66995,-1,1,G,G,True,True
146644,1637177847,3.06963,9.995166809746648,9.21239,1.23472,1,-1,G,T,True,False
146644,1637384937,3.42471,10.682157623174684,9.7291,1.42327,-1,1,G,T,True,False
146644,1637393646,3.22436,9.361843624249445,8.93967,0.953695,1,-1,G,T,True,False
146644,1637451364,3.06865,11.156363026821285,7.49445,3.81147,-1,1,G,G,True,True
146644,1637562458,2.67828,2.388930955844685,2.03365,1.51256,1,-1,G,T,True,False
146644,1637754279,2.89,11.03563121646261,5.69699,5.37026,-1,1,G,G,True,True
146644,1638187053,3.11911,11.027239730907278,5.90376,5.13625,-1,1,G,G,True,True
146710,39687353,2.83583,9.173494009815942,8.11508,1.37462,1,-1,G,T,True,False
146710,39824210,3.09462,8.659397624067163,4.37764,4.30446,-1,1,G,G,True,True
146710,39928750,3.07567,11.67374436282121,7.04172,4.65946,1,-1,G,G,True,True
146710,39964383,2.91576,7.1043062384809845,6.2065,1.18881,-1,1,G,T,True,False
146710,40296817,2.86925,6.836930444007749,5.56158,1.28141,-1,1,G,T,True,False
146710,41159669,3.05465,6.4004853039956275,3.51876,3.50476,1,-1,G,G,True,True
146710,41570693,3.15181,8.410268600960137,5.08508,3.83225,-1,1,G,G,True,True
146710,41891548,3.42882,9.760953261423806,5.30646,4.96302,1,-1,G,G,True,True
146710,42407144,3.43377,9.27971865729312,9.08619,0.77281,-1,1,G,T,True,False
146710,42752180,3.14316,11.664634948671305,7.91395,4.16168,-1,1,G,G,True,True
146710,43689364,3.22511,8.964191162676084,4.77083,4.75301,1,-1,G,G,True,True
146710,43854645,3.07832,20.91037325481542,16.871,4.09801,-1,1,G,T,True,False
146710,44168066,3.11807,9.320093970969392,5.89455,3.46557,1,-1,G,G,True,True
146710,44346596,3.04789,13.078867374114205,9.00637,4.2502,-1,1,G,G,True,True
146710,45134744,3.06744,9.335885663272661,4.93952,4.79062,1,-1,G,G,True,True
146710,45207769,3.11533,13.585580956856427,9.09083,4.83414,1,-1,G,G,True,True
146710,45253185,2.75935,12.57659527895368,6.96411,5.7207,1,-1,G,G,True,True
146710,48936777,2.68922,16.216042704452434,13.0891,3.32202,1,-1,G,T,True,False
146710,49447205,3.01148,17.714208900256,16.1639,1.77888,1,-1,G,T,True,False
146710,49496561,2.88011,2.6870145412706647,2.014,1.87698,-1,1,G,T,True,False
146710,49538312,2.75091,0.26377537721516015,1.46464,1.27261,-1,1,G,T,True,False
146710,49826247,3.05807,7.6722318078210465,4.2505,3.51059,-1,1,G,G,True,True
146710,50001098,3.12181,9.593422029474153,5.15452,4.89592,1,-1,G,G,True,True
146710,50005164,3.52425,10.677083464848302,9.80218,0.896827,-1,1,G,T,True,False
146710,50181422,2.97678,2.4186717202187653,2.9776,0.789779,-1,1,G,T,True,False
146710,127597608,3.27605,9.74077596700186,8.7612,1.40393,-1,1,G,T,True,False
146710,127613077,3.06161,15.403953312405097,10.21,5.48708,-1,1,G,T,True,False
146710,128423386,3.51559,6.7072939068426844,5.56565,1.34524,1,-1,G,T,True,False
146710,128589311,3.25445,16.263791984186835,12.8609,3.40317,-1,1,G,G,True,True
146710,128831228,2.63125,7.226966867222029,4.3413,3.34277,1,-1,G,G,True,True
146710,185749679,3.29873,8.153584783954171,7.07549,1.71436,-1,1,G,T,True,False
146710,185838326,3.31804,7.406524822753314,7.0304,1.05787,1,-1,G,T,True,False
146710,186027433,2.60678,12.422676627185664,11.0683,1.60309,-1,1,G,T,True,False
146710,186413722,3.48421,13.490948838474631,13.0761,0.77581,-1,1,G,T,True,False
146710,186591603,3.07909,17.399867521823264,11.0216,6.45364,1,-1,G,G,True,True
146710,187292529,3.20462,3.2212818156457534,3.34703,1.17679,1,-1,G,T,True,False
146710,187302191,3.50971,12.659418539320832,11.2799,1.84548,1,-1,G,T,True,False
146710,187666994,3.25324,10.73932365698634,10.3689,0.82416,-1,1,G,T,True,False
146710,187897711,3.34134,10.211035081823438,9.48342,1.16157,-1,1,G,T,True,False
146710,187929485,3.08778,14.218932614517485,7.93722,6.34826,1,-1,G,G,True,True
146710,188126775,3.47429,7.795987313027389,7.36618,1.15515,1,-1,G,T,True,False
146710,188538590,3.05684,10.324686153070223,5.99851,4.72786,1,-1,G,G,True,True
146710,188709563,3.14862,9.071915280380434,6.51756,2.94271,-1,1,G,G,True,True
146710,188984238,3.0167,8.48936122314724,7.57961,1.38294,1,-1,G,T,True,False
146710,189018403,3.08039,10.202349976181958,6.76895,3.85404,-1,1,G,G,True,True
146710,189184396,3.15482,15.172306992119722,7.85344,7.63889,-1,1,G,G,True,True
146710,189393009,3.09998,5.447633502219106,3.15027,2.94752,-1,1,G,G,True,True
146710,189743689,3.12723,7.2950711436819455,4.49009,3.37335,1,-1,G,G,True,True
146710,189806038,3.55586,9.614307922497854,8.88833,1.3323,-1,1,G,T,True,False
146710,189872278,3.08481,10.660902987074266,6.22535,4.86037,-1,1,G,G,True,True
146710,190422647,3.3095,7.1250956562507985,6.5697,1.28129,-1,1,G,T,True,False
146710,190480186,3.082,9.903593774484088,5.41044,4.51517,-1,1,G,G,True,True
146710,190587682,3.06399,6.294388251571474,3.5931,3.39014,-1,1,G,G,True,True
146710,191107138,3.15843,8.103806645623338,5.38969,3.03018,1,-1,G,T,True,False
